Ensembl Gene ID	Ensembl Transcript ID	Affy zebrafish	HGNC symbol
ENSDARG00000045442	ENSDART00000066833	Dr.25309.1.A1_at	
ENSDARG00000045442	ENSDART00000066833	Dr.25018.1.S1_at	
ENSDARG00000034168	ENSDART00000098299		
ENSDARG00000015344	ENSDART00000128089		
ENSDARG00000015344	ENSDART00000027066		
ENSDARG00000089599	ENSDART00000128412		
ENSDARG00000019117	ENSDART00000011751		
ENSDARG00000020387	ENSDART00000125058	Dr.17452.1.S1_at	NIPSNAP3A
ENSDARG00000090009	ENSDART00000129293		
ENSDARG00000093341	ENSDART00000135227		
ENSDARG00000086756	ENSDART00000128722		RGS9BP
ENSDARG00000038360	ENSDART00000055961	Dr.16865.1.S1_at	THG1L
ENSDARG00000038360	ENSDART00000055961	Dr.16865.2.S1_at	THG1L
ENSDARG00000019484	ENSDART00000020233		
ENSDARG00000060507	ENSDART00000085325		
ENSDARG00000086592	ENSDART00000127563		
ENSDARG00000045443	ENSDART00000149911		AGTR1 (2 of 2)
ENSDARG00000045443	ENSDART00000066834		AGTR1 (2 of 2)
ENSDARG00000059075	ENSDART00000082087	Dr.16108.1.S1_at	
ENSDARG00000091316	ENSDART00000126944		
ENSDARG00000019478	ENSDART00000023484	Dr.14914.1.A1_at	SLC10A7
ENSDARG00000058353	ENSDART00000059170	Dr.17574.1.A1_at	CSMD1
ENSDARG00000058353	ENSDART00000097148	Dr.17574.1.A1_at	CSMD1
ENSDARG00000086044	ENSDART00000125110		AFF1
ENSDARG00000067545	ENSDART00000097214		
ENSDARG00000067545	ENSDART00000135909		
ENSDARG00000067545	ENSDART00000143179		
ENSDARG00000067545	ENSDART00000132913		
ENSDARG00000075301	ENSDART00000110196	Dr.17649.1.A1_at	
ENSDARG00000002798	ENSDART00000013150	Dr.12887.2.A1_at	
ENSDARG00000002798	ENSDART00000013150	Dr.12887.1.A1_at	
ENSDARG00000067711	ENSDART00000097522		PARVG
ENSDARG00000090443	ENSDART00000131192		
ENSDARG00000078274	ENSDART00000112232		TBC1D13
ENSDARG00000015567	ENSDART00000127597	Dr.6760.1.S1_at	
ENSDARG00000015567	ENSDART00000016546	Dr.6760.1.S1_at	
ENSDARG00000067710	ENSDART00000097520		
ENSDARG00000016080	ENSDART00000027115	Dr.9728.1.A1_at	NOB1
ENSDARG00000073803	ENSDART00000112566		HOMER1 (1 of 3)
ENSDARG00000073971	ENSDART00000108962		C21H9orf46
ENSDARG00000091267	ENSDART00000130150		CMAS (2 of 3)
ENSDARG00000036524	ENSDART00000053076		PRPSAP1
ENSDARG00000089903	ENSDART00000126814		CMAS (3 of 3)
ENSDARG00000092493	ENSDART00000139292	Dr.15078.1.A1_at	
ENSDARG00000036009	ENSDART00000054817		
ENSDARG00000088817	ENSDART00000122009		WDR59
ENSDARG00000007915	ENSDART00000004255	Dr.4151.1.S1_at	
ENSDARG00000007915	ENSDART00000127639	Dr.4151.1.S1_at	
ENSDARG00000007915	ENSDART00000149212	Dr.4151.1.S1_at	
ENSDARG00000007915	ENSDART00000150140		
ENSDARG00000007915	ENSDART00000149063		
ENSDARG00000076361	ENSDART00000111231		B4GALNT2 (1 of 3)
ENSDARG00000060017	ENSDART00000084118		CLEC3A
ENSDARG00000031307	ENSDART00000114537	Dr.22390.1.A1_at	
ENSDARG00000031307	ENSDART00000045813	Dr.22390.1.A1_at	
ENSDARG00000086581	ENSDART00000122950		BSPRY (4 of 9)
ENSDARG00000090961	ENSDART00000128375		
ENSDARG00000086719	ENSDART00000128076		
ENSDARG00000036985	ENSDART00000042781		
ENSDARG00000089546	ENSDART00000122952	Dr.15107.1.A1_at	TUBGCP6
ENSDARG00000006602	ENSDART00000033947	Dr.26447.1.S1_at	
ENSDARG00000095339	ENSDART00000133031		COL23A1 (1 of 4)
ENSDARG00000077468	ENSDART00000112607		
ENSDARG00000088731	ENSDART00000128527		
ENSDARG00000011821	ENSDART00000128182		
ENSDARG00000011821	ENSDART00000140035		
ENSDARG00000011821	ENSDART00000005901		
ENSDARG00000011821	ENSDART00000106488		
ENSDARG00000095207	ENSDART00000137403		
ENSDARG00000078139	ENSDART00000112853		
ENSDARG00000052289	ENSDART00000074114		CYGB (2 of 3)
ENSDARG00000013780	ENSDART00000021461		GLG1 (2 of 2)
ENSDARG00000042833	ENSDART00000008170		RFFL (2 of 2)
ENSDARG00000052776	ENSDART00000099838		
ENSDARG00000042252	ENSDART00000144949	Dr.7659.1.A1_at	
ENSDARG00000042252	ENSDART00000132227	Dr.7659.1.A1_at	
ENSDARG00000042252	ENSDART00000108626	Dr.7659.1.A1_at	
ENSDARG00000042252	ENSDART00000061963		
ENSDARG00000022841	ENSDART00000028407		PTK2B (1 of 2)
ENSDARG00000088631	ENSDART00000129100		TRERF1
ENSDARG00000063432	ENSDART00000092663		AP3B2
ENSDARG00000089245	ENSDART00000131075	Dr.8008.1.S1_at	DUSP23 (1 of 2)
ENSDARG00000045932	ENSDART00000104755	Dr.8156.1.S1_at	CPEB1 (3 of 3)
ENSDARG00000088627	ENSDART00000130795		
ENSDARG00000091480	ENSDART00000130587		
ENSDARG00000088310	ENSDART00000124888		
ENSDARG00000086496	ENSDART00000121663		
ENSDARG00000092828	ENSDART00000139987		
ENSDARG00000058775	ENSDART00000081707		
ENSDARG00000075475	ENSDART00000108530		
ENSDARG00000088890	ENSDART00000129206		
ENSDARG00000093896	ENSDART00000144476		
ENSDARG00000076241	ENSDART00000137389		
ENSDARG00000076241	ENSDART00000115389		
ENSDARG00000076241	ENSDART00000026106		
ENSDARG00000089372	ENSDART00000126279	Dr.26433.1.S1_at	
ENSDARG00000091833	ENSDART00000128816		
ENSDARG00000069852	ENSDART00000101992	Dr.14436.1.S1_at	LIPT2
ENSDARG00000091357	ENSDART00000129123		
ENSDARG00000042825	ENSDART00000062856	Dr.21979.1.A1_at	RNF169
ENSDARG00000042823	ENSDART00000142995	Dr.5599.1.S1_at	
ENSDARG00000042823	ENSDART00000062852	Dr.5599.1.S1_at	
ENSDARG00000053062	ENSDART00000056324		
ENSDARG00000018773	ENSDART00000022010		HIVEP2 (2 of 2)
ENSDARG00000013657	ENSDART00000012414	Dr.7417.1.S1_at	
ENSDARG00000044073	ENSDART00000064700	Dr.9255.1.A1_at	
ENSDARG00000044073	ENSDART00000064700	Dr.9255.2.S1_at	
ENSDARG00000074280	ENSDART00000055677	Dr.9711.2.A1_at	STARD4
ENSDARG00000063475	ENSDART00000092809		
ENSDARG00000024511	ENSDART00000033069	Dr.9734.1.A1_at	
ENSDARG00000089504	ENSDART00000123406		
ENSDARG00000075258	ENSDART00000110036	Dr.21916.1.S1_at	
ENSDARG00000055629	ENSDART00000137293		C24H3orf58 (2 of 2)
ENSDARG00000055629	ENSDART00000078019		C24H3orf58 (2 of 2)
ENSDARG00000044072	ENSDART00000064694		TATDN3
ENSDARG00000026049	ENSDART00000035366		
ENSDARG00000071031	ENSDART00000075184	Dr.5450.1.S1_at	
ENSDARG00000014704	ENSDART00000101937	Dr.11999.1.A1_at	
ENSDARG00000014704	ENSDART00000010350		
ENSDARG00000024771	ENSDART00000033574		
ENSDARG00000024771	ENSDART00000124194		
ENSDARG00000091442	ENSDART00000125705	Dr.13399.2.S1_a_at	
ENSDARG00000091442	ENSDART00000125705	Dr.13399.1.S1_at	
ENSDARG00000045348	ENSDART00000066692		NUP54
ENSDARG00000095742	ENSDART00000140915		
ENSDARG00000032426	ENSDART00000149527	Dr.10550.1.A1_at	ADCK3 (2 of 2)
ENSDARG00000032426	ENSDART00000049617	Dr.10550.1.A1_at	ADCK3 (2 of 2)
ENSDARG00000067697	ENSDART00000097503	Dr.3828.1.A1_at	
ENSDARG00000077110	ENSDART00000112431	Dr.25669.1.S1_at	
ENSDARG00000092836	ENSDART00000136276		JMY
ENSDARG00000013430	ENSDART00000040422	Dr.2596.1.S1_a_at	
ENSDARG00000013430	ENSDART00000040422	Dr.2596.3.A1_at	
ENSDARG00000058585	ENSDART00000081475	Dr.16450.1.A1_at	CHST2 (1 of 2)
ENSDARG00000059398	ENSDART00000123823	Dr.5415.1.A1_at	
ENSDARG00000059398	ENSDART00000082504	Dr.5415.1.A1_at	
ENSDARG00000059398	ENSDART00000097960	Dr.5415.1.A1_at	
ENSDARG00000059398	ENSDART00000082506	Dr.5415.1.A1_at	
ENSDARG00000059398	ENSDART00000143751		
ENSDARG00000059398	ENSDART00000142036		
ENSDARG00000059398	ENSDART00000129299		
ENSDARG00000092898	ENSDART00000141504		
ENSDARG00000089376	ENSDART00000124771		
ENSDARG00000086538	ENSDART00000114832		
ENSDARG00000088413	ENSDART00000113338		
ENSDARG00000042810	ENSDART00000062832		
ENSDARG00000042810	ENSDART00000138739		
ENSDARG00000087104	ENSDART00000127967		
ENSDARG00000061221	ENSDART00000048991	Dr.25583.1.A1_at	
ENSDARG00000025703	ENSDART00000007672		
ENSDARG00000058724	ENSDART00000081653		
ENSDARG00000090067	ENSDART00000129968		
ENSDARG00000095333	ENSDART00000132428		
ENSDARG00000095333	ENSDART00000145030		
ENSDARG00000017687	ENSDART00000002778	Dr.18428.1.A1_at	
ENSDARG00000017687	ENSDART00000002778	Dr.108.1.A1_at	
ENSDARG00000042809	ENSDART00000062830		
ENSDARG00000075322	ENSDART00000113571		
ENSDARG00000093536	ENSDART00000132148		
ENSDARG00000009653	ENSDART00000005260	Dr.14573.1.S1_at	
ENSDARG00000092581	ENSDART00000133527		
ENSDARG00000090798	ENSDART00000123594		
ENSDARG00000087535	ENSDART00000125434		
ENSDARG00000092415	ENSDART00000145133		
ENSDARG00000093887	ENSDART00000139906		ARSB
ENSDARG00000089984	ENSDART00000122541		
ENSDARG00000093930	ENSDART00000145644		
ENSDARG00000095245	ENSDART00000145881		
ENSDARG00000041562	ENSDART00000060930		TMEM38B
ENSDARG00000055581	ENSDART00000077966	Dr.18296.1.S1_at	MIB1 (1 of 2)
ENSDARG00000094462	ENSDART00000141582		
ENSDARG00000091487	ENSDART00000128517		
ENSDARG00000095222	ENSDART00000142039		
ENSDARG00000075841	ENSDART00000109963		
ENSDARG00000061203	ENSDART00000139191		
ENSDARG00000061203	ENSDART00000087034		
ENSDARG00000033945	ENSDART00000044184	Dr.7891.1.A1_at	NOP14
ENSDARG00000094092	ENSDART00000136845		
ENSDARG00000087635	ENSDART00000134940		
ENSDARG00000090931	ENSDART00000123819		
ENSDARG00000090931	ENSDART00000128924		
ENSDARG00000012187	ENSDART00000015230	Dr.12454.1.S1_at	
ENSDARG00000078084	ENSDART00000111657		TP53I3
ENSDARG00000058762	ENSDART00000081693		
ENSDARG00000028343	ENSDART00000104309		
ENSDARG00000028343	ENSDART00000124395		
ENSDARG00000058765	ENSDART00000081700		
ENSDARG00000058767	ENSDART00000081704		
ENSDARG00000075619	ENSDART00000109249		CENPO
ENSDARG00000068589	ENSDART00000099252		
ENSDARG00000091929	ENSDART00000132963		
ENSDARG00000063381	ENSDART00000092579		ZNF462
ENSDARG00000014599	ENSDART00000062952	Dr.717.1.A1_at	
ENSDARG00000014599	ENSDART00000121789	Dr.717.1.A1_at	
ENSDARG00000021550	ENSDART00000124615	Dr.15153.1.A1_at	
ENSDARG00000021550	ENSDART00000124615	Dr.15153.2.S1_at	
ENSDARG00000095060	ENSDART00000138003		
ENSDARG00000087761	ENSDART00000123625		
ENSDARG00000087968	ENSDART00000123689		
ENSDARG00000091358	ENSDART00000122706		
ENSDARG00000077146	ENSDART00000111369		
ENSDARG00000077211	ENSDART00000110420		
ENSDARG00000043241	ENSDART00000129080		
ENSDARG00000043241	ENSDART00000123839		
ENSDARG00000055575	ENSDART00000077951	Dr.15092.1.A1_at	
ENSDARG00000079922	ENSDART00000110297	Dr.9997.1.S1_at	KLF4
ENSDARG00000088305	ENSDART00000126278		
ENSDARG00000041619	ENSDART00000061001	Dr.1368.1.S1_a_at	
ENSDARG00000089654	ENSDART00000127056		UHRF2 (1 of 3)
ENSDARG00000090666	ENSDART00000122694		UHRF2 (3 of 3)
ENSDARG00000055566	ENSDART00000077941	Dr.17720.2.S1_at	
ENSDARG00000055566	ENSDART00000140683		
ENSDARG00000089389	ENSDART00000127040		UHRF2 (2 of 3)
ENSDARG00000090250	ENSDART00000128095		
ENSDARG00000016476	ENSDART00000122627	Dr.3411.1.S1_s_at	
ENSDARG00000016476	ENSDART00000122627	Dr.3411.1.S1_at	
ENSDARG00000016476	ENSDART00000007748		
ENSDARG00000041617	ENSDART00000060998	Dr.14439.1.A1_at	
ENSDARG00000041617	ENSDART00000148395		
ENSDARG00000086191	ENSDART00000122275		ATG16L2
ENSDARG00000086191	ENSDART00000130297		ATG16L2
ENSDARG00000063362	ENSDART00000082377		
ENSDARG00000060308	ENSDART00000109599		URB1 (1 of 2)
ENSDARG00000091992	ENSDART00000148193		
ENSDARG00000007960	ENSDART00000149114		
ENSDARG00000007960	ENSDART00000148497		
ENSDARG00000007960	ENSDART00000148447	Dr.18836.1.A1_at	
ENSDARG00000007960	ENSDART00000008158	Dr.18836.1.A1_at	
ENSDARG00000007960	ENSDART00000149492		
ENSDARG00000007960	ENSDART00000148394		
ENSDARG00000007960	ENSDART00000150050	Dr.18836.1.A1_at	
ENSDARG00000087870	ENSDART00000124293		
ENSDARG00000090489	ENSDART00000129950		
ENSDARG00000089954	ENSDART00000129555		TDRD6 (2 of 2)
ENSDARG00000060312	ENSDART00000114410	Dr.365.1.A1_at	
ENSDARG00000060312	ENSDART00000114410	Dr.16585.1.S1_at	
ENSDARG00000060312	ENSDART00000084850	Dr.365.1.A1_at	
ENSDARG00000060312	ENSDART00000084850	Dr.16585.1.S1_at	
ENSDARG00000060312	ENSDART00000099509	Dr.365.1.A1_at	
ENSDARG00000060312	ENSDART00000099509	Dr.16585.1.S1_at	
ENSDARG00000060312	ENSDART00000143726		
ENSDARG00000063269	ENSDART00000092294		
ENSDARG00000055558	ENSDART00000077933		
ENSDARG00000091821	ENSDART00000123503		SMC6 (2 of 2)
ENSDARG00000059390	ENSDART00000027839		
ENSDARG00000059390	ENSDART00000133597		
ENSDARG00000044053	ENSDART00000064672		
ENSDARG00000055551	ENSDART00000132686		
ENSDARG00000055551	ENSDART00000077922		
ENSDARG00000011466	ENSDART00000007622	Dr.17215.1.A1_at	
ENSDARG00000023058	ENSDART00000030773	Dr.14771.1.S1_at	
ENSDARG00000023058	ENSDART00000030773	Dr.14771.2.S1_at	
ENSDARG00000023058	ENSDART00000030773	Dr.14771.2.S1_x_at	
ENSDARG00000058782	ENSDART00000081721		
ENSDARG00000075533	ENSDART00000109228		ZBTB24 (2 of 2)
ENSDARG00000059295	ENSDART00000082375		
ENSDARG00000079664	ENSDART00000103839		DDO (2 of 2)
ENSDARG00000089844	ENSDART00000130648		SCARB2
ENSDARG00000058853	ENSDART00000081797		SASH1 (2 of 2)
ENSDARG00000074891	ENSDART00000112012		DDO (1 of 2)
ENSDARG00000034883	ENSDART00000135124		
ENSDARG00000034883	ENSDART00000122018		
ENSDARG00000034883	ENSDART00000007373		
ENSDARG00000034883	ENSDART00000138412		
ENSDARG00000058863	ENSDART00000081813		
ENSDARG00000055941	ENSDART00000081820		
ENSDARG00000074797	ENSDART00000113872		
ENSDARG00000086768	ENSDART00000145723	Dr.1438.1.S1_at	
ENSDARG00000086768	ENSDART00000122000	Dr.1438.1.S1_at	
ENSDARG00000086768	ENSDART00000133436	Dr.1438.1.S1_at	
ENSDARG00000086768	ENSDART00000132694		
ENSDARG00000086768	ENSDART00000131941	Dr.1438.1.S1_at	
ENSDARG00000079342	ENSDART00000112321		SAMD5 (2 of 2)
ENSDARG00000031537	ENSDART00000045678		
ENSDARG00000087308	ENSDART00000123525	Dr.3828.1.A1_at	
ENSDARG00000029234	ENSDART00000098731		
ENSDARG00000031153	ENSDART00000128936	Dr.10376.1.S1_at	MRPS15
ENSDARG00000031153	ENSDART00000128936	Dr.9814.1.A1_at	MRPS15
ENSDARG00000031153	ENSDART00000128936	Dr.9814.2.S1_at	MRPS15
ENSDARG00000041165	ENSDART00000060336	Dr.19707.1.A1_at	
ENSDARG00000088325	ENSDART00000122783		ZNF251 (12 of 34)
ENSDARG00000086353	ENSDART00000127541		
ENSDARG00000041607	ENSDART00000060990	Dr.4647.1.S1_at	
ENSDARG00000041162	ENSDART00000048546		GRM1 (1 of 2)
ENSDARG00000040881	ENSDART00000059918	Dr.17640.1.A1_at	
ENSDARG00000093720	ENSDART00000140709		
ENSDARG00000010155	ENSDART00000131768	Dr.13074.1.A1_at	
ENSDARG00000010155	ENSDART00000131768	Dr.1810.1.A1_at	
ENSDARG00000010155	ENSDART00000031245	Dr.13074.1.A1_at	
ENSDARG00000010155	ENSDART00000127697	Dr.13074.1.A1_at	
ENSDARG00000010155	ENSDART00000127697	Dr.1810.1.A1_at	
ENSDARG00000061100	ENSDART00000144766		
ENSDARG00000061100	ENSDART00000086746		
ENSDARG00000060754	ENSDART00000085942	Dr.26266.1.A1_at	
ENSDARG00000091199	ENSDART00000126412		
ENSDARG00000079561	ENSDART00000114729		OSCP1 (1 of 2)
ENSDARG00000079561	ENSDART00000113225		OSCP1 (1 of 2)
ENSDARG00000078685	ENSDART00000112082		RUFY1
ENSDARG00000075121	ENSDART00000109138	Dr.16053.1.S1_at	
ENSDARG00000075121	ENSDART00000149049		
ENSDARG00000053204	ENSDART00000085507		SNX22
ENSDARG00000053204	ENSDART00000136054		SNX22
ENSDARG00000053204	ENSDART00000075197		SNX22
ENSDARG00000017910	ENSDART00000040865	Dr.25336.1.S1_at	
ENSDARG00000017910	ENSDART00000040865	Dr.3760.1.A1_at	
ENSDARG00000043238	ENSDART00000099520		
ENSDARG00000087043	ENSDART00000063468		URB1 (2 of 2)
ENSDARG00000077630	ENSDART00000111046		DKK3 (1 of 2)
ENSDARG00000030604	ENSDART00000045985		
ENSDARG00000088379	ENSDART00000130212		
ENSDARG00000095609	ENSDART00000136155		
ENSDARG00000093293	ENSDART00000140984	Dr.18257.2.S1_at	
ENSDARG00000092019	ENSDART00000144437		
ENSDARG00000092798	ENSDART00000074814	Dr.20052.1.S1_at	
ENSDARG00000087532	ENSDART00000105963		
ENSDARG00000087532	ENSDART00000144492		
ENSDARG00000055520	ENSDART00000077819		
ENSDARG00000055520	ENSDART00000139216		
ENSDARG00000059304	ENSDART00000082388	Dr.6898.1.A1_at	
ENSDARG00000088914	ENSDART00000130228		
ENSDARG00000040013	ENSDART00000058537		FBN1
ENSDARG00000074780	ENSDART00000109212		
ENSDARG00000095274	ENSDART00000144941		
ENSDARG00000053246	ENSDART00000067517	Dr.9494.1.A1_at	DEPDC7 (2 of 2)
ENSDARG00000053246	ENSDART00000067517	Dr.20052.1.S1_at	DEPDC7 (2 of 2)
ENSDARG00000059303	ENSDART00000102471	Dr.25772.1.A1_at	
ENSDARG00000059303	ENSDART00000051180	Dr.25772.1.A1_at	
ENSDARG00000059303	ENSDART00000142334	Dr.25772.1.A1_at	
ENSDARG00000059303	ENSDART00000135442		
ENSDARG00000059303	ENSDART00000146815		
ENSDARG00000068160	ENSDART00000098377		
ENSDARG00000045940	ENSDART00000067526	Dr.22492.1.A1_at	
ENSDARG00000045940	ENSDART00000067526	Dr.7708.1.S1_at	
ENSDARG00000090915	ENSDART00000127349		
ENSDARG00000078572	ENSDART00000108796		STOX2 (2 of 2)
ENSDARG00000016505	ENSDART00000146830		
ENSDARG00000016505	ENSDART00000021981		
ENSDARG00000093088	ENSDART00000146381		
ENSDARG00000087189	ENSDART00000127242	Dr.2365.1.A1_at	
ENSDARG00000094098	ENSDART00000139373		
ENSDARG00000011921	ENSDART00000133976	Dr.18739.1.S1_at	
ENSDARG00000011921	ENSDART00000006419	Dr.18739.1.S1_at	
ENSDARG00000089839	ENSDART00000130753		
ENSDARG00000089839	ENSDART00000148082		
ENSDARG00000063095	ENSDART00000129898	Dr.8170.1.A1_at	
ENSDARG00000052772	ENSDART00000074692		
ENSDARG00000028676	ENSDART00000039383		NUAK1 (1 of 2)
ENSDARG00000089997	ENSDART00000122684	Dr.9883.1.S1_at	
ENSDARG00000093283	ENSDART00000141865	Dr.1152.1.A1_x_at	
ENSDARG00000055506	ENSDART00000077866		
ENSDARG00000078687	ENSDART00000114658		SECISBP2L
ENSDARG00000078687	ENSDART00000122411		SECISBP2L
ENSDARG00000078687	ENSDART00000083378		SECISBP2L
ENSDARG00000077500	ENSDART00000099779		TMEM101
ENSDARG00000086023	ENSDART00000129678		
ENSDARG00000015537	ENSDART00000021609	Dr.7883.1.A1_at	
ENSDARG00000015537	ENSDART00000021609	DrAffx.2.18.S1_at	
ENSDARG00000015537	ENSDART00000114229	Dr.7883.1.A1_at	
ENSDARG00000015537	ENSDART00000147427		
ENSDARG00000063373	ENSDART00000092551		ERMP1 (1 of 2)
ENSDARG00000037628	ENSDART00000054803	Dr.15527.1.A1_at	TRPT1
ENSDARG00000089152	ENSDART00000126644		
ENSDARG00000094606	ENSDART00000131593		
ENSDARG00000087652	ENSDART00000129929		TCF4 (2 of 2)
ENSDARG00000090070	ENSDART00000123885		
ENSDARG00000075546	ENSDART00000098728		TCF4 (1 of 2)
ENSDARG00000091691	ENSDART00000126072		
ENSDARG00000063456	ENSDART00000092733		
ENSDARG00000004726	ENSDART00000054809	Dr.2015.1.A1_at	C14H4orf41
ENSDARG00000087762	ENSDART00000130274		RAB27B
ENSDARG00000028548	ENSDART00000067579		KLHL10 (1 of 2)
ENSDARG00000015153	ENSDART00000013581		
ENSDARG00000053117	ENSDART00000104746	Dr.8156.1.S1_at	CPEB1 (2 of 3)
ENSDARG00000089311	ENSDART00000127446		
ENSDARG00000020371	ENSDART00000010569		G6PC3
ENSDARG00000045930	ENSDART00000067514		RBPMS2 (2 of 2)
ENSDARG00000079004	ENSDART00000109164		TANC2 (2 of 2)
ENSDARG00000045299	ENSDART00000066621		VMO1 (1 of 2)
ENSDARG00000071487	ENSDART00000105736	Dr.13985.1.A1_at	C21H18orf54
ENSDARG00000071487	ENSDART00000124625	Dr.13985.1.A1_at	C21H18orf54
ENSDARG00000071487	ENSDART00000124904	Dr.13985.1.A1_at	C21H18orf54
ENSDARG00000075884	ENSDART00000112878		SHPRH
ENSDARG00000089052	ENSDART00000126527		
ENSDARG00000090101	ENSDART00000124398	Dr.2365.1.A1_at	
ENSDARG00000070038	ENSDART00000102459	Dr.15054.1.S1_at	
ENSDARG00000045929	ENSDART00000067513		OAZ2 (1 of 2)
ENSDARG00000003462	ENSDART00000148540	Dr.10447.1.S1_at	
ENSDARG00000003462	ENSDART00000113389	Dr.10447.1.S1_at	
ENSDARG00000018298	ENSDART00000016487		
ENSDARG00000074747	ENSDART00000115034		BRWD1
ENSDARG00000074271	ENSDART00000114134	Dr.16768.2.S1_at	
ENSDARG00000074271	ENSDART00000114134	Dr.16768.1.A1_at	
ENSDARG00000093898	ENSDART00000140525		
ENSDARG00000087784	ENSDART00000130625		
ENSDARG00000058561	ENSDART00000081447	Dr.18454.1.A1_at	
ENSDARG00000058561	ENSDART00000123838	Dr.18454.1.A1_at	
ENSDARG00000091479	ENSDART00000100990	Dr.7233.1.A1_at	
ENSDARG00000045928	ENSDART00000067512	Dr.10596.1.S1_at	
ENSDARG00000045928	ENSDART00000146071		
ENSDARG00000021633	ENSDART00000121529	Dr.13487.1.S1_at	SH3BGR
ENSDARG00000021633	ENSDART00000102486	Dr.13487.1.S1_at	SH3BGR
ENSDARG00000021633	ENSDART00000145827	Dr.13487.1.S1_at	SH3BGR
ENSDARG00000045470	ENSDART00000066878		
ENSDARG00000086308	ENSDART00000126772		
ENSDARG00000088956	ENSDART00000129196	Dr.17607.1.S1_at	CNTD1
ENSDARG00000088956	ENSDART00000129196	Dr.17607.1.S1_x_at	CNTD1
ENSDARG00000092969	ENSDART00000132403		
ENSDARG00000059387	ENSDART00000139752		
ENSDARG00000059387	ENSDART00000082498		
ENSDARG00000003693	ENSDART00000142158		
ENSDARG00000003693	ENSDART00000141471	Dr.4161.1.A1_at	
ENSDARG00000003693	ENSDART00000020749	Dr.4161.1.A1_at	
ENSDARG00000003693	ENSDART00000125172	Dr.4161.1.A1_at	
ENSDARG00000029997	ENSDART00000143593		
ENSDARG00000029997	ENSDART00000043351		
ENSDARG00000090055	ENSDART00000124473	Dr.2365.1.A1_at	
ENSDARG00000074312	ENSDART00000108699		CCDC56
ENSDARG00000061809	ENSDART00000032399		WNK4 (2 of 4)
ENSDARG00000094044	ENSDART00000134984		
ENSDARG00000094044	ENSDART00000134742		
ENSDARG00000021466	ENSDART00000046618		
ENSDARG00000021466	ENSDART00000135808		
ENSDARG00000016381	ENSDART00000088587		WNK4 (1 of 4)
ENSDARG00000086610	ENSDART00000125144		
ENSDARG00000088996	ENSDART00000126126		WNK4 (3 of 4)
ENSDARG00000059079	ENSDART00000082093		VPS25
ENSDARG00000090953	ENSDART00000126886		IGSF5 (2 of 2)
ENSDARG00000059386	ENSDART00000082496	Dr.5292.1.A1_at	
ENSDARG00000087386	ENSDART00000123797		PCP4 (1 of 2)
ENSDARG00000028118	ENSDART00000148350		DSCAM (2 of 2)
ENSDARG00000028118	ENSDART00000098038		DSCAM (2 of 2)
ENSDARG00000076966	ENSDART00000108771		C12H16orf53
ENSDARG00000044039	ENSDART00000064657	Dr.12309.2.S1_at	
ENSDARG00000044039	ENSDART00000064657	Dr.12309.1.A1_at	
ENSDARG00000074564	ENSDART00000129668		FAM57B (1 of 2)
ENSDARG00000088107	ENSDART00000128509	Dr.18257.2.S1_at	
ENSDARG00000088328	ENSDART00000127265		
ENSDARG00000063555	ENSDART00000092983		MAZ (1 of 2)
ENSDARG00000090387	ENSDART00000127348		ONECUT2
ENSDARG00000095765	ENSDART00000138441		
ENSDARG00000091792	ENSDART00000128341		
ENSDARG00000044038	ENSDART00000064655	Dr.15170.1.S1_s_at	
ENSDARG00000079261	ENSDART00000109018		TAOK2 (2 of 2)
ENSDARG00000088734	ENSDART00000125186	Dr.16122.1.S1_at	
ENSDARG00000091292	ENSDART00000124136		
ENSDARG00000088114	ENSDART00000130148		MICAL2 (3 of 3)
ENSDARG00000045301	ENSDART00000066623		
ENSDARG00000045301	ENSDART00000128585		
ENSDARG00000092522	ENSDART00000136189		
ENSDARG00000092522	ENSDART00000146161		
ENSDARG00000027465	ENSDART00000037541		
ENSDARG00000027465	ENSDART00000135538		
ENSDARG00000027465	ENSDART00000143870		
ENSDARG00000095738	ENSDART00000136369		
ENSDARG00000090282	ENSDART00000130816		
ENSDARG00000089703	ENSDART00000114494		
ENSDARG00000089703	ENSDART00000111593		
ENSDARG00000095501	ENSDART00000141466		
ENSDARG00000010186	ENSDART00000006636	Dr.12585.1.S1_at	
ENSDARG00000010186	ENSDART00000136041	Dr.12585.1.S1_at	
